"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2020,8,"MQ","Envoy Air","CWA","Mosinee, WI: Central Wisconsin",62.00,4.00,2.87,0.96,0.17,0.00,0.00,0.00,0.00,188.00,66.00,115.00,7.00,0.00,0.00,
2020,8,"MQ","Envoy Air","DAY","Dayton, OH: James M Cox/Dayton International",49.00,3.00,1.00,0.00,0.47,0.00,1.53,0.00,0.00,88.00,34.00,0.00,17.00,0.00,37.00,
2020,8,"MQ","Envoy Air","DBQ","Dubuque, IA: Dubuque Regional",49.00,3.00,1.19,0.00,0.81,0.00,1.00,0.00,0.00,166.00,80.00,0.00,17.00,0.00,69.00,
2020,8,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4746.00,709.00,119.29,30.17,413.98,2.18,143.38,47.00,14.00,34546.00,9292.00,3972.00,12944.00,43.00,8295.00,
2020,8,"MQ","Envoy Air","DRT","Del Rio, TX: Del Rio International",31.00,3.00,2.56,0.00,0.16,0.00,0.28,0.00,0.00,55.00,47.00,0.00,3.00,0.00,5.00,
2020,8,"MQ","Envoy Air","DSM","Des Moines, IA: Des Moines International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",27.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,39.00,39.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","ELP","El Paso, TX: El Paso International",72.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,64.00,0.00,0.00,64.00,0.00,0.00,
2020,8,"MQ","Envoy Air","EVV","Evansville, IN: Evansville Regional",62.00,7.00,3.34,0.00,2.09,0.00,1.57,0.00,0.00,426.00,91.00,0.00,72.00,0.00,263.00,
2020,8,"MQ","Envoy Air","EWR","Newark, NJ: Newark Liberty International",49.00,3.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1169.00,0.00,1061.00,20.00,0.00,88.00,
2020,8,"MQ","Envoy Air","FAR","Fargo, ND: Hector International",64.00,2.00,0.00,0.96,0.22,0.00,0.82,0.00,0.00,68.00,0.00,23.00,9.00,0.00,36.00,
2020,8,"MQ","Envoy Air","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",23.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","FCA","Kalispell, MT: Glacier Park International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","FNT","Flint, MI: Bishop International",49.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,77.00,18.00,0.00,59.00,0.00,0.00,
2020,8,"MQ","Envoy Air","FSD","Sioux Falls, SD: Joe Foss Field",49.00,2.00,0.85,0.00,0.15,0.00,1.00,0.00,0.00,109.00,22.00,0.00,4.00,0.00,83.00,
2020,8,"MQ","Envoy Air","FSM","Fort Smith, AR: Fort Smith Regional",85.00,8.00,0.72,3.76,2.37,0.00,1.15,0.00,0.00,588.00,28.00,461.00,62.00,0.00,37.00,
2020,8,"MQ","Envoy Air","FWA","Fort Wayne, IN: Fort Wayne International",31.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,34.00,0.00,17.00,17.00,0.00,0.00,
2020,8,"MQ","Envoy Air","GCK","Garden City, KS: Garden City Regional",62.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,149.00,134.00,0.00,15.00,0.00,0.00,
2020,8,"MQ","Envoy Air","GGG","Longview, TX: East Texas Regional",31.00,5.00,1.99,1.00,2.01,0.00,0.00,1.00,0.00,225.00,158.00,18.00,49.00,0.00,0.00,
2020,8,"MQ","Envoy Air","GJT","Grand Junction, CO: Grand Junction Regional",68.00,10.00,5.76,0.00,3.45,0.00,0.79,0.00,0.00,362.00,232.00,0.00,112.00,0.00,18.00,
2020,8,"MQ","Envoy Air","GRB","Green Bay, WI: Green Bay Austin Straubel International",49.00,4.00,1.00,0.00,1.33,0.00,1.67,0.00,0.00,158.00,38.00,0.00,30.00,0.00,90.00,
2020,8,"MQ","Envoy Air","GRI","Grand Island, NE: Central Nebraska Regional",49.00,4.00,1.45,0.78,1.31,0.00,0.46,0.00,0.00,279.00,102.00,54.00,46.00,0.00,77.00,
2020,8,"MQ","Envoy Air","GRK","Killeen, TX: Robert Gray AAF",160.00,13.00,6.82,2.99,2.01,0.00,1.19,1.00,0.00,1019.00,280.00,656.00,44.00,0.00,39.00,
2020,8,"MQ","Envoy Air","GRR","Grand Rapids, MI: Gerald R. Ford International",57.00,4.00,0.45,0.54,1.92,0.00,1.09,0.00,0.00,200.00,10.00,21.00,87.00,0.00,82.00,
2020,8,"MQ","Envoy Air","GSO","Greensboro/High Point, NC: Piedmont Triad International",155.00,25.00,1.29,4.11,13.05,0.00,6.55,2.00,0.00,1416.00,102.00,341.00,460.00,0.00,513.00,
2020,8,"MQ","Envoy Air","GSP","Greer, SC: Greenville-Spartanburg International",74.00,2.00,0.00,0.00,1.32,0.00,0.68,0.00,0.00,101.00,0.00,0.00,56.00,0.00,45.00,
2020,8,"MQ","Envoy Air","HHH","Hilton Head, SC: Hilton Head Airport",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","HOU","Houston, TX: William P Hobby",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","HRL","Harlingen/San Benito, TX: Valley International",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00,
2020,8,"MQ","Envoy Air","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",83.00,11.00,1.99,1.98,6.38,0.00,0.65,0.00,0.00,595.00,114.00,194.00,247.00,0.00,40.00,
2020,8,"MQ","Envoy Air","IAH","Houston, TX: George Bush Intercontinental/Houston",34.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,181.00,0.00,0.00,108.00,0.00,73.00,
2020,8,"MQ","Envoy Air","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",148.00,12.00,1.62,1.57,5.90,0.00,2.92,1.00,0.00,582.00,93.00,43.00,204.00,0.00,242.00,
2020,8,"MQ","Envoy Air","ILM","Wilmington, NC: Wilmington International",62.00,6.00,0.65,0.74,4.59,0.00,0.01,1.00,0.00,378.00,48.00,112.00,216.00,0.00,2.00,
2020,8,"MQ","Envoy Air","IND","Indianapolis, IN: Indianapolis International",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","IPT","Williamsport, PA: Williamsport Regional",28.00,3.00,2.00,0.87,0.13,0.00,0.00,0.00,0.00,212.00,125.00,76.00,11.00,0.00,0.00,
2020,8,"MQ","Envoy Air","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",67.00,7.00,3.74,0.98,2.02,0.00,0.26,0.00,0.00,505.00,131.00,255.00,114.00,0.00,5.00,
2020,8,"MQ","Envoy Air","JAX","Jacksonville, FL: Jacksonville International",21.00,1.00,0.00,0.57,0.43,0.00,0.00,0.00,0.00,256.00,0.00,145.00,111.00,0.00,0.00,
2020,8,"MQ","Envoy Air","JLN","Joplin, MO: Joplin Regional",51.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,183.00,166.00,0.00,17.00,0.00,0.00,
2020,8,"MQ","Envoy Air","LAN","Lansing, MI: Capital Region International",31.00,3.00,0.00,0.38,1.60,0.00,1.02,0.00,0.00,154.00,0.00,31.00,86.00,0.00,37.00,
2020,8,"MQ","Envoy Air","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",62.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,173.00,20.00,153.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","LBB","Lubbock, TX: Lubbock Preston Smith International",98.00,6.00,1.82,0.67,3.37,0.00,0.14,0.00,0.00,227.00,105.00,10.00,101.00,0.00,11.00,
2020,8,"MQ","Envoy Air","LCH","Lake Charles, LA: Lake Charles Regional",88.00,5.00,1.21,1.00,2.79,0.00,0.00,17.00,0.00,201.00,68.00,77.00,56.00,0.00,0.00,
2020,8,"MQ","Envoy Air","LEX","Lexington, KY: Blue Grass",80.00,5.00,1.08,1.07,2.22,0.00,0.62,0.00,0.00,951.00,103.00,653.00,113.00,0.00,82.00,
2020,8,"MQ","Envoy Air","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",23.00,1.00,0.81,0.00,0.19,0.00,0.00,2.00,0.00,16.00,13.00,0.00,3.00,0.00,0.00,
2020,8,"MQ","Envoy Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",165.00,18.00,4.38,2.18,4.78,1.92,4.74,0.00,0.00,2012.00,172.00,865.00,156.00,93.00,726.00,
2020,8,"MQ","Envoy Air","LRD","Laredo, TX: Laredo International",62.00,4.00,1.78,0.94,1.28,0.00,0.00,0.00,0.00,227.00,90.00,92.00,45.00,0.00,0.00,
2020,8,"MQ","Envoy Air","LSE","La Crosse, WI: La Crosse Regional",57.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,78.00,0.00,0.00,78.00,0.00,0.00,
2020,8,"MQ","Envoy Air","MAF","Midland/Odessa, TX: Midland International Air and Space Port",46.00,5.00,2.02,0.00,2.17,0.00,0.81,0.00,0.00,162.00,65.00,0.00,58.00,0.00,39.00,
2020,8,"MQ","Envoy Air","MCI","Kansas City, MO: Kansas City International",103.00,9.00,2.78,0.68,4.73,0.00,0.80,0.00,0.00,363.00,91.00,15.00,155.00,0.00,102.00,
2020,8,"MQ","Envoy Air","MDT","Harrisburg, PA: Harrisburg International",31.00,4.00,1.27,0.00,2.73,0.00,0.00,0.00,0.00,122.00,42.00,0.00,80.00,0.00,0.00,
2020,8,"MQ","Envoy Air","MEM","Memphis, TN: Memphis International",67.00,5.00,1.03,0.97,2.26,0.00,0.74,0.00,0.00,281.00,82.00,30.00,110.00,0.00,59.00,
2020,8,"MQ","Envoy Air","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",115.00,6.00,2.23,0.52,1.25,0.00,2.00,1.00,0.00,271.00,112.00,61.00,38.00,0.00,60.00,
2020,8,"MQ","Envoy Air","MGM","Montgomery, AL: Montgomery Regional",62.00,6.00,1.00,0.95,4.05,0.00,0.00,0.00,0.00,495.00,64.00,296.00,135.00,0.00,0.00,
2020,8,"MQ","Envoy Air","MHK","Manhattan/Ft. Riley, KS: Manhattan Regional",54.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,42.00,42.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","MIA","Miami, FL: Miami International",296.00,30.00,6.45,2.00,16.61,0.00,4.94,0.00,1.00,1128.00,301.00,128.00,381.00,0.00,318.00,
2020,8,"MQ","Envoy Air","MLI","Moline, IL: Quad City International",80.00,8.00,3.30,0.00,3.55,0.00,1.15,0.00,0.00,321.00,125.00,0.00,165.00,0.00,31.00,
2020,8,"MQ","Envoy Air","MLU","Monroe, LA: Monroe Regional",74.00,7.00,0.59,2.95,2.45,0.00,1.01,1.00,1.00,3271.00,10.00,2291.00,183.00,0.00,787.00,
2020,8,"MQ","Envoy Air","MOB","Mobile, AL: Mobile Regional",26.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,170.00,113.00,0.00,57.00,0.00,0.00,
2020,8,"MQ","Envoy Air","MQT","Marquette, MI: Sawyer International",57.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,74.00,0.00,0.00,0.00,0.00,74.00,
2020,8,"MQ","Envoy Air","MRY","Monterey, CA: Monterey Regional",31.00,4.00,1.34,0.00,2.11,0.00,0.55,0.00,1.00,95.00,31.00,0.00,52.00,0.00,12.00,
2020,8,"MQ","Envoy Air","MSO","Missoula, MT: Missoula International",80.00,4.00,1.13,0.00,1.00,0.00,1.87,0.00,0.00,116.00,23.00,0.00,15.00,0.00,78.00,
2020,8,"MQ","Envoy Air","OKC","Oklahoma City, OK: Will Rogers World",129.00,17.00,6.70,2.00,5.46,0.00,2.84,2.00,0.00,857.00,205.00,247.00,248.00,0.00,157.00,
2020,8,"MQ","Envoy Air","OMA","Omaha, NE: Eppley Airfield",96.00,8.00,1.00,0.24,5.38,0.00,1.38,0.00,0.00,183.00,27.00,8.00,113.00,0.00,35.00,
2020,8,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",2935.00,155.00,44.30,14.58,70.18,0.00,25.94,1.00,1.00,12247.00,4353.00,1418.00,3644.00,0.00,2832.00,
2020,8,"MQ","Envoy Air","ORF","Norfolk, VA: Norfolk International",80.00,8.00,2.86,1.94,2.68,0.00,0.52,0.00,0.00,726.00,217.00,271.00,221.00,0.00,17.00,
2020,8,"MQ","Envoy Air","PIA","Peoria, IL: General Downing - Peoria International",49.00,3.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,238.00,0.00,131.00,24.00,0.00,83.00,
2020,8,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",44.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",101.00,11.00,5.02,0.00,3.42,0.47,2.09,0.00,0.00,384.00,154.00,0.00,99.00,8.00,123.00,
2020,8,"MQ","Envoy Air","PVD","Providence, RI: Theodore Francis Green State",26.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","PWM","Portland, ME: Portland International Jetport",62.00,4.00,1.26,0.05,2.68,0.00,0.00,0.00,0.00,183.00,135.00,1.00,47.00,0.00,0.00,
2020,8,"MQ","Envoy Air","ROC","Rochester, NY: Greater Rochester International",49.00,1.00,0.00,0.45,0.55,0.00,0.00,0.00,0.00,92.00,0.00,41.00,51.00,0.00,0.00,
2020,8,"MQ","Envoy Air","RST","Rochester, MN: Rochester International",80.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,39.00,18.00,0.00,21.00,0.00,0.00,
2020,8,"MQ","Envoy Air","SAT","San Antonio, TX: San Antonio International",8.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,54.00,33.00,0.00,0.00,0.00,21.00,
2020,8,"MQ","Envoy Air","SAV","Savannah, GA: Savannah/Hilton Head International",34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","SBA","Santa Barbara, CA: Santa Barbara Municipal",54.00,9.00,1.00,1.20,4.22,0.00,2.57,0.00,0.00,483.00,53.00,172.00,185.00,0.00,73.00,
2020,8,"MQ","Envoy Air","SBP","San Luis Obispo, CA: San Luis County Regional",47.00,5.00,0.41,0.03,4.47,0.00,0.09,0.00,0.00,258.00,9.00,5.00,231.00,0.00,13.00,
2020,8,"MQ","Envoy Air","SDF","Louisville, KY: Louisville Muhammad Ali International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","SGF","Springfield, MO: Springfield-Branson National",345.00,32.00,10.62,5.33,12.31,0.00,3.74,0.00,0.00,2901.00,385.00,811.00,386.00,0.00,1319.00,
2020,8,"MQ","Envoy Air","SHV","Shreveport, LA: Shreveport Regional",111.00,7.00,1.00,0.23,5.40,0.00,0.38,3.00,0.00,322.00,21.00,20.00,248.00,0.00,33.00,
2020,8,"MQ","Envoy Air","SJT","San Angelo, TX: San Angelo Regional/Mathis Field",88.00,10.00,5.91,0.00,4.09,0.00,0.00,0.00,1.00,389.00,242.00,0.00,147.00,0.00,0.00,
2020,8,"MQ","Envoy Air","SLC","Salt Lake City, UT: Salt Lake City International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"MQ","Envoy Air","SPI","Springfield, IL: Abraham Lincoln Capital",62.00,4.00,1.00,1.65,1.35,0.00,0.00,0.00,0.00,257.00,96.00,140.00,21.00,0.00,0.00,
2020,8,"MQ","Envoy Air","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",31.00,4.00,1.19,0.00,1.81,0.00,1.00,0.00,0.00,361.00,59.00,0.00,45.00,0.00,257.00,
2020,8,"MQ","Envoy Air","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",16.00,1.00,0.00,0.00,0.27,0.00,0.73,0.00,0.00,22.00,0.00,0.00,6.00,0.00,16.00,
2020,8,"MQ","Envoy Air","STL","St. Louis, MO: St Louis Lambert International",23.00,1.00,0.00,0.87,0.00,0.00,0.13,0.00,0.00,23.00,0.00,20.00,0.00,0.00,3.00,
2020,8,"MQ","Envoy Air","SUX","Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",71.00,6.00,2.00,0.00,3.08,0.00,0.92,0.00,0.00,228.00,77.00,0.00,84.00,0.00,67.00,
2020,8,"MQ","Envoy Air","SWO","Stillwater, OK: Stillwater Regional",31.00,1.00,0.62,0.00,0.38,0.00,0.00,0.00,0.00,29.00,18.00,0.00,11.00,0.00,0.00,
2020,8,"MQ","Envoy Air","SYR","Syracuse, NY: Syracuse Hancock International",40.00,1.00,0.24,0.00,0.00,0.00,0.76,0.00,0.00,58.00,14.00,0.00,0.00,0.00,44.00,
2020,8,"MQ","Envoy Air","TLH","Tallahassee, FL: Tallahassee International",66.00,8.00,0.00,0.86,1.02,0.00,6.12,0.00,0.00,391.00,0.00,187.00,53.00,0.00,151.00,
2020,8,"MQ","Envoy Air","TOL","Toledo, OH: Toledo Express",18.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,40.00,0.00,0.00,
2020,8,"MQ","Envoy Air","TUL","Tulsa, OK: Tulsa International",72.00,5.00,2.10,0.00,0.39,0.00,2.51,0.00,0.00,156.00,75.00,0.00,11.00,0.00,70.00,
2020,8,"MQ","Envoy Air","TVC","Traverse City, MI: Cherry Capital",165.00,12.00,4.59,0.95,5.47,0.00,1.00,0.00,0.00,491.00,152.00,143.00,166.00,0.00,30.00,
2020,8,"MQ","Envoy Air","TXK","Texarkana, AR: Texarkana Regional-Webb Field",62.00,9.00,2.84,0.59,3.49,0.00,2.09,1.00,0.00,576.00,121.00,109.00,149.00,0.00,197.00,
2020,8,"MQ","Envoy Air","TYR","Tyler, TX: Tyler Pounds Regional",62.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,70.00,0.00,0.00,70.00,0.00,0.00,
2020,8,"MQ","Envoy Air","TYS","Knoxville, TN: McGhee Tyson",107.00,2.00,0.04,0.00,1.96,0.00,0.00,0.00,0.00,107.00,1.00,0.00,106.00,0.00,0.00,
2020,8,"MQ","Envoy Air","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",69.00,4.00,0.40,0.00,3.07,0.00,0.53,0.00,1.00,214.00,39.00,0.00,124.00,0.00,51.00,
2020,8,"MQ","Envoy Air","XNA","Fayetteville, AR: Northwest Arkansas Regional",204.00,22.00,6.30,2.91,8.41,0.00,4.37,0.00,0.00,1274.00,204.00,445.00,445.00,0.00,180.00,
2020,8,"NK","Spirit Air Lines","ACY","Atlantic City, NJ: Atlantic City International",136.00,6.00,3.24,0.79,1.96,0.00,0.00,8.00,0.00,265.00,203.00,23.00,39.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",546.00,49.00,9.63,3.71,30.95,0.02,4.68,1.00,6.00,2772.00,662.00,189.00,1293.00,1.00,627.00,
2020,8,"NK","Spirit Air Lines","AUS","Austin, TX: Austin - Bergstrom International",146.00,9.00,4.00,0.89,2.11,0.00,2.00,0.00,1.00,509.00,202.00,58.00,132.00,0.00,117.00,
2020,8,"NK","Spirit Air Lines","BDL","Hartford, CT: Bradley International",79.00,5.00,2.00,0.00,3.00,0.00,0.00,1.00,0.00,143.00,54.00,0.00,89.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","BNA","Nashville, TN: Nashville International",109.00,5.00,1.08,2.00,1.92,0.00,0.00,0.00,0.00,702.00,227.00,60.00,415.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",282.00,24.00,5.26,4.36,12.45,0.00,1.94,0.00,0.00,1328.00,343.00,293.00,540.00,0.00,152.00,
2020,8,"NK","Spirit Air Lines","BUR","Burbank, CA: Bob Hope",19.00,3.00,0.99,0.00,2.01,0.00,0.00,0.00,0.00,245.00,196.00,0.00,49.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",395.00,45.00,8.56,10.08,23.29,0.00,3.07,1.00,1.00,2123.00,647.00,571.00,721.00,0.00,184.00,
2020,8,"NK","Spirit Air Lines","CAK","Akron, OH: Akron-Canton Regional",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","CLE","Cleveland, OH: Cleveland-Hopkins International",274.00,30.00,7.00,5.61,12.81,0.79,3.79,2.00,0.00,2360.00,1558.00,212.00,391.00,15.00,184.00,
2020,8,"NK","Spirit Air Lines","CLT","Charlotte, NC: Charlotte Douglas International",66.00,8.00,1.33,1.00,3.00,1.00,1.66,0.00,0.00,496.00,60.00,37.00,258.00,29.00,112.00,
2020,8,"NK","Spirit Air Lines","CMH","Columbus, OH: John Glenn Columbus International",91.00,12.00,4.73,3.25,3.53,0.00,0.49,1.00,0.00,583.00,206.00,237.00,125.00,0.00,15.00,
2020,8,"NK","Spirit Air Lines","CRW","Charleston/Dunbar, WV: Yeager",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",229.00,6.00,2.92,0.00,1.17,0.00,1.91,0.00,1.00,179.00,68.00,0.00,31.00,0.00,80.00,
2020,8,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",517.00,33.00,12.74,3.84,11.01,0.00,5.41,1.00,3.00,1947.00,864.00,239.00,496.00,0.00,348.00,
2020,8,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",499.00,37.00,9.87,7.16,9.18,0.29,10.51,2.00,0.00,1803.00,373.00,537.00,340.00,8.00,545.00,
2020,8,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",430.00,32.00,10.25,6.18,11.45,0.68,3.45,6.00,4.00,2256.00,1257.00,440.00,356.00,12.00,191.00,
2020,8,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1017.00,83.00,19.57,7.45,37.07,1.59,17.32,10.00,6.00,4410.00,684.00,352.00,1849.00,31.00,1494.00,
2020,8,"NK","Spirit Air Lines","IAG","Niagara Falls, NY: Niagara Falls International",13.00,3.00,0.97,0.00,0.55,0.00,1.48,0.00,0.00,184.00,69.00,0.00,32.00,0.00,83.00,
2020,8,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",449.00,47.00,10.87,9.38,23.08,0.00,3.67,0.00,0.00,2292.00,357.00,379.00,1225.00,0.00,331.00,
2020,8,"NK","Spirit Air Lines","IND","Indianapolis, IN: Indianapolis International",34.00,4.00,0.00,2.98,1.02,0.00,0.00,0.00,0.00,239.00,0.00,207.00,32.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","JAX","Jacksonville, FL: Jacksonville International",22.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1018.00,85.00,28.91,10.85,21.47,2.00,21.77,2.00,0.00,7006.00,3157.00,688.00,1057.00,60.00,2044.00,
2020,8,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",672.00,36.00,13.06,4.49,12.95,0.00,5.50,0.00,1.00,2277.00,927.00,176.00,868.00,0.00,306.00,
2020,8,"NK","Spirit Air Lines","LBE","Latrobe, PA: Arnold Palmer Regional",72.00,7.00,1.95,1.76,0.48,1.00,1.80,1.00,0.00,330.00,103.00,54.00,32.00,19.00,122.00,
2020,8,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",189.00,5.00,0.55,2.00,2.45,0.00,0.00,5.00,0.00,243.00,17.00,179.00,47.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","MCI","Kansas City, MO: Kansas City International",86.00,3.00,0.43,0.00,0.69,0.00,1.88,0.00,0.00,82.00,8.00,0.00,12.00,0.00,62.00,
2020,8,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",945.00,82.00,17.47,4.30,42.07,0.38,17.78,5.00,7.00,5601.00,1116.00,284.00,2606.00,8.00,1587.00,
2020,8,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",150.00,12.00,4.39,0.00,5.67,0.00,1.94,0.00,0.00,456.00,233.00,0.00,123.00,0.00,100.00,
2020,8,"NK","Spirit Air Lines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",217.00,18.00,5.92,1.58,5.77,0.00,4.73,0.00,0.00,1020.00,192.00,74.00,274.00,0.00,480.00,
2020,8,"NK","Spirit Air Lines","MYR","Myrtle Beach, SC: Myrtle Beach International",432.00,31.00,9.50,2.83,12.68,0.00,5.98,10.00,0.00,3299.00,1033.00,101.00,661.00,0.00,1504.00,
2020,8,"NK","Spirit Air Lines","OAK","Oakland, CA: Metropolitan Oakland International",138.00,8.00,2.00,1.00,4.00,0.00,1.00,0.00,0.00,227.00,62.00,24.00,124.00,0.00,17.00,
2020,8,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",574.00,50.00,10.04,6.08,29.17,0.65,4.05,0.00,1.00,3517.00,957.00,448.00,1878.00,18.00,216.00,
2020,8,"NK","Spirit Air Lines","PBG","Plattsburgh, NY: Plattsburgh International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",48.00,4.00,2.26,0.00,0.31,0.00,1.42,0.00,0.00,195.00,74.00,0.00,17.00,0.00,104.00,
2020,8,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",338.00,29.00,5.17,3.33,17.62,0.00,2.88,3.00,0.00,1601.00,219.00,279.00,835.00,0.00,268.00,
2020,8,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,42.00,0.00,0.00,
2020,8,"NK","Spirit Air Lines","PIT","Pittsburgh, PA: Pittsburgh International",149.00,10.00,5.14,0.00,3.13,0.00,1.73,0.00,0.00,686.00,528.00,0.00,113.00,0.00,45.00,
